bvid,title,length,category,topic,season,created,play,status,video,text,url
BV1p9jnzREuF,黄杨钿甜 230 万耳环！宝石火彩竟能炸出彩虹？,03:16,02_彩色宝石,02_彩色宝石,,1747996177,13474,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1p9jnzREuF
BV16XJqz3EfA,珠宝人618年中大促 没有套路就是立减~,01:06,06_鉴定与避坑,06_鉴定与避坑,,1747826386,1604,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV16XJqz3EfA
BV18LERziEgj,珠宝平替红黑榜！花小钱装大款的秘密全在这！,04:06,06_鉴定与避坑,06_鉴定与避坑,,1747653842,9605,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV18LERziEgj
BV1CVEWziEs1,培育钻石搅局，珠宝人如何在变局中求生？,04:18,01_钻石,01_钻石,,1747368087,2188,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1CVEWziEs1
BV1L8EvzsETH,关税影响珠宝行业震荡，3 大危机正在爆发！,03:22,08_行业与商业,08_行业与商业,,1747219716,5230,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1L8EvzsETH
BV1qC5TzTEGf,被低估的番禺！扒开全球珠宝供应链的 “隐形霸主” 真面目,03:45,08_行业与商业,08_行业与商业,,1746703302,2145,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1qC5TzTEGf
BV1QEVUzrEW9,想入珠宝行？ 3 天精品课带你弯道超车！,02:42,08_行业与商业,08_行业与商业,,1746526408,1695,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1QEVUzrEW9
BV1fPGhzPEDT,挖到宝！寺庙 / 明星都在合作的「疗愈珠宝供应链」全揭秘！,11:57,06_鉴定与避坑,06_鉴定与避坑,,1746034882,9695,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/06_鉴定与避坑,,https://www.bilibili.com/video/BV1fPGhzPEDT
BV1UjL3zNEuo,金价暴涨！番禺靠 K 金 / 铂金逆风翻盘？,02:37,05_金属首饰与佩戴,05_金属首饰与佩戴,,1745491903,1844,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1UjL3zNEuo
BV1Dv5QznEb7,加征关税暴击！中国珠宝供应链迎生死大考？,03:11,08_行业与商业,08_行业与商业,,1745381318,2399,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1Dv5QznEb7
BV1H8oMYyEXH,设计款开大会 看看你中意哪个款？,00:23,05_金属首饰与佩戴,05_金属首饰与佩戴,,1744800036,3265,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1H8oMYyEXH
BV1ZLddYvExm,2025 转型疗愈赛道的 3 个“生死逻辑”！,02:09,08_行业与商业,08_行业与商业,,1744452000,1957,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1ZLddYvExm
BV1MddRYJENC,金价越来越高 每天都要来检查一下我的黄金,00:21,05_金属首饰与佩戴,05_金属首饰与佩戴,,1744430583,18678,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1MddRYJENC
BV1qrdVYmETe,宝石切工、漏底、奶体丝绒感大揭秘，小白必看👀,02:30,02_彩色宝石,02_彩色宝石,,1744282190,26279,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1qrdVYmETe
BV1xwZmYcEyJ,明星直播间疗愈珠宝大起底！从水晶到星座玄学，真能转运还是心理暗示？,02:48,02_彩色宝石,02_彩色宝石,,1743847200,1592,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1xwZmYcEyJ
BV1r1fKYkE3K,祖母绿成性价比之王？选购指南来了！,02:31,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1743587416,2421,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1r1fKYkE3K
BV1FWZJYGEbY,⚠沉香小白必看！这些坑你踩了吗？,01:42,04_有机宝石,04_有机宝石,,1743419481,10582,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/04_有机宝石,,https://www.bilibili.com/video/BV1FWZJYGEbY
BV1jqZcYSEFM,黄金暴涨下的残酷真相！水贝半数商家命悬一线？,01:22,05_金属首饰与佩戴,05_金属首饰与佩戴,,1743239571,2051,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1jqZcYSEFM
BV1EgoxYHEMq,🔥四大名木金字塔顶端！比钻石还贵的竟是它？,02:16,01_钻石,01_钻石,,1742896448,6129,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1EgoxYHEMq
BV1F2XHYiEAa,培育钻风险大揭秘！这雷你踩了吗？,01:32,01_钻石,01_钻石,,1742640900,2188,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1F2XHYiEAa
BV1mWQoY5EfM,⚠珠宝人必看！2025 贵金属投资指南,01:27,07_行情与选购,07_行情与选购,,1742381302,52993,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1mWQoY5EfM
BV1q5XGYiEMg,听说deepseek在疯狂推荐海蓝宝？究竟有什么魅力？,02:20,【合集】生辰石,02_彩色宝石,生辰石,1742270329,3507,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】生辰石,,https://www.bilibili.com/video/BV1q5XGYiEMg
BV16MQSYGEAP,入场天然彩宝必看！揭秘 2025 行业“生死劫”,01:52,02_彩色宝石,02_彩色宝石,,1742032117,2022,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV16MQSYGEAP
BV1jUQwYzEZV,从珍珠背后看国内外珠宝市场，这样容易崩盘！,02:10,04_有机宝石,04_有机宝石,,1741863270,5225,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/04_有机宝石,,https://www.bilibili.com/video/BV1jUQwYzEZV
BV1dXQVYvEGc,创业做水晶必看！这波风口你跟不跟？,04:30,02_彩色宝石,02_彩色宝石,,1741687090,11708,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1dXQVYvEGc
BV12hRpYpEVk,⚠珠宝人注意！钻石冷清背后，藏着财富密码,01:10,01_钻石,01_钻石,,1741427747,4903,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV12hRpYpEVk
BV1z59nYaE3t,必看！3月港展复盘，珠宝行情暗藏哪些玄机？,05:25,07_行情与选购,07_行情与选购,,1741081029,13703,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1z59nYaE3t
BV1Z4XXYSETK,选帕帕拉恰被坑惨？这些真相你必须知道,01:36,02_彩色宝石,02_彩色宝石,,1740828200,6007,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1Z4XXYSETK
BV1gL9cYcEWe,2025 九紫离火热度不减！紫蓝宝成新宠？,01:23,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1740651709,5676,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1gL9cYcEWe
BV142Pee5EX4,水贝VS老铺：黄金行业大洗牌，谁在改写游戏规则？,05:38,05_金属首饰与佩戴,05_金属首饰与佩戴,,1740476918,9021,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV142Pee5EX4
BV1biAWe7EVK,开年第一爆！红宝石凭什么卖疯了💥,02:52,02_彩色宝石,02_彩色宝石,,1740049650,5320,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1biAWe7EVK
BV1x5AaeeEEy,老铺黄金市值747亿超周大福，等于六大品牌总和！！,02:17,05_金属首饰与佩戴,05_金属首饰与佩戴,,1739870662,12597,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1x5AaeeEEy
BV1oyAPegEA1,疗愈珠宝爆火真相！抓住新风口,01:48,08_行业与商业,08_行业与商业,,1739612766,2889,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1oyAPegEA1
BV1TkNBe4EaK,这届年轻人珠宝消费大不同！你属于哪种？,02:17,07_行情与选购,07_行情与选购,,1739271998,4476,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1TkNBe4EaK
BV1cPN3eBEQu,钻石证书也有假？3招教你避开套证陷阱！,01:30,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1739013379,23237,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1cPN3eBEQu
BV12if6Y2EQk,散客去源头买宝石？这坑千万别踩！,03:18,02_彩色宝石,02_彩色宝石,,1738663200,12789,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV12if6Y2EQk
BV1DqfdYwEz2,尖晶选购指南来啦！那么多颜色该怎么选？,05:00,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1738404000,8995,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1DqfdYwEz2
BV1xbfVYqEU4,祖母绿选购必看！详细购买指南（下）,04:41,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1737885600,5604,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1xbfVYqEU4
BV1TvfbYUEWs,别错过！2025 年祖母绿选购全攻略（上）,03:54,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1737538961,8677,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1TvfbYUEWs
BV1GjwpeEEyj,2025年买红宝石，这几点要牢记！,05:21,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1737367036,6040,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1GjwpeEEyj
BV1wucReJEKB,对不起让大家失望了...,00:53,11_其他,11_其他,,1737111292,5574,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/11_其他,,https://www.bilibili.com/video/BV1wucReJEKB
BV1siwVeCEG4,✨蓝宝石知识大揭秘，购买收藏必看！,04:58,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1737023754,8827,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1siwVeCEG4
BV1Y9cAetEVv,🐍蛇年必戴的开运首饰！千万别错过~,01:59,05_金属首饰与佩戴,05_金属首饰与佩戴,,1736591753,6883,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1Y9cAetEVv
BV1QbCpYeEUS,为什么All in 去做疗愈珠宝赛道？因为...,07:29,08_行业与商业,08_行业与商业,,1735300838,5290,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1QbCpYeEUS
BV1TbkdYSE4r,都2025年了结婚还只看钻石？婚戒还有很多选择,02:01,01_钻石,01_钻石,,1735039505,8740,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/01_钻石,,https://www.bilibili.com/video/BV1TbkdYSE4r
BV1ZDBMYsEHA,摩卡慕斯|潘通2025年流行色宝石有哪些？,02:24,02_彩色宝石,02_彩色宝石,,1734085842,19484,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1ZDBMYsEHA
BV1zJimYwEjo,蛇年珠宝！福禄灵蛇祝大家好运财富一手抓,02:07,【合集】原创设计首饰,11_其他,原创设计首饰,1733565600,6934,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1zJimYwEjo
BV1cVznYAE7z,大型猫猫教现场！爱猫人士快来加入喵门吧～,02:07,【合集】原创设计首饰,11_其他,原创设计首饰,1732964183,29639,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1cVznYAE7z
BV1aYz3YtEyu,今年大火的疗愈珠宝是什么？,04:20,08_行业与商业,08_行业与商业,,1732620401,3622,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1aYz3YtEyu
BV1ifByYREJ3,爱意如潮，浪漫永不凋零~是戒指也是吊坠！,01:16,【合集】原创设计首饰,05_金属首饰与佩戴,原创设计首饰,1732356443,8627,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1ifByYREJ3
BV1namUYAEi7,星月城堡，守护你的浪漫之选💕,01:11,【合集】原创设计首饰,11_其他,原创设计首饰,1731320201,16661,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1namUYAEi7
BV14nDZYGEKv,珠宝保养有讲究，这些你做对了吗？,03:09,05_金属首饰与佩戴,05_金属首饰与佩戴,,1731061873,4847,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV14nDZYGEKv
BV12JDGYLEvY,特朗普上台，对中国的珠宝行业有什么影响？,02:43,08_行业与商业,08_行业与商业,,1730877439,7024,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV12JDGYLEvY
BV1WqD8YoEpB,开什么玩笑，这个颜色是芬达石？,02:49,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1730805088,16474,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1WqD8YoEpB
BV1CVSRY4Eix,猫猫系列珠宝！XU Cut + 萌猫，爱了😍,01:36,【合集】原创设计首饰,11_其他,原创设计首饰,1730541600,69204,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1CVSRY4Eix
BV1ne14YeEZ9,谁懂啊！玉兰花与珍珠美的不像话！,01:57,【合集】原创设计首饰,03_玉石,原创设计首饰,1729940549,29311,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1ne14YeEZ9
BV18TyUYBEb2,彩宝珍珠市场为何越来越火？这些不可忽视,02:06,02_彩色宝石,02_彩色宝石,,1729852220,2418,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV18TyUYBEb2
BV1EUyfYnEYY,金价飙升的原因是什么？还在买黄金吗？,01:10,05_金属首饰与佩戴,05_金属首饰与佩戴,,1729682836,4262,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/05_金属首饰与佩戴,,https://www.bilibili.com/video/BV1EUyfYnEYY
BV1haCoY8EFB,12周年庆&双十一来咯！福利也来咯~,00:50,09_品牌新品与动态,09_品牌新品与动态,,1729418400,3174,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/09_品牌新品与动态,,https://www.bilibili.com/video/BV1haCoY8EFB
BV1zdC1Y5ELi,谁戴都好看！蓝宝蓝莲花两戴款太高级啦~,01:45,【合集】原创设计首饰,02_彩色宝石,原创设计首饰,1729332000,11950,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1zdC1Y5ELi
BV1KcmKYWEra,谁在为丝绒感着迷？那这些宝石不能不知道！,01:28,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1729077317,8865,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1KcmKYWEra
BV1LfmVYoEpx,蓝色系宝石推荐，你会选什么？,01:54,【合集】彩宝选购合集,02_彩色宝石,彩宝选购合集,1728903268,35363,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】彩宝选购合集,,https://www.bilibili.com/video/BV1LfmVYoEpx
BV1t52hYoEJh,好绝！3D立体效果把鲸跃星辰大海具象化！,01:35,【合集】原创设计首饰,11_其他,原创设计首饰,1728731517,6300,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1t52hYoEJh
BV1fVxCeVEQd,今年珠宝市场呈现这种情况你发现了吗？,05:20,07_行情与选购,07_行情与选购,,1728036000,5267,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/07_行情与选购,,https://www.bilibili.com/video/BV1fVxCeVEQd
BV1nbxke5Eh8,是谁宝石学家老许与许多福傻傻分不清？,00:55,02_彩色宝石,02_彩色宝石,,1727863200,4938,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1nbxke5Eh8
BV1v9xze8EzF,蝴蝶与蓝宝简直天仙配！浪漫氛围感神器,01:07,【合集】原创设计首饰,02_彩色宝石,原创设计首饰,1727690400,6227,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1v9xze8EzF
BV1zDxTeGETz,天然钻是不是智商税？钻石还有谁在买？,09:31,【合集】钻石购买攻略合集,01_钻石,钻石购买攻略合集,1727522449,5465,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】钻石购买攻略合集,,https://www.bilibili.com/video/BV1zDxTeGETz
BV1cxseeHEgT,9月香港珠宝展，同行也要看的蕞全复盘！,11:00,08_行业与商业,08_行业与商业,,1727196618,6828,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/08_行业与商业,,https://www.bilibili.com/video/BV1cxseeHEgT
BV1xRtresE6x,细节里暗藏玄机，喵喵环游记吊坠太让人上头,01:28,【合集】原创设计首饰,05_金属首饰与佩戴,原创设计首饰,1726917929,5629,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1xRtresE6x
BV1DCtXeaE2L,🎈国庆出游必看 | 教你假期捡到真正宝石💎,03:03,02_彩色宝石,02_彩色宝石,,1726745211,3989,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/02_彩色宝石,,https://www.bilibili.com/video/BV1DCtXeaE2L
BV1QEtKeAEY7,这件真的绝了！首饰盒里的王炸蓝宝多戴首饰,01:29,【合集】原创设计首饰,02_彩色宝石,原创设计首饰,1726567200,221064,transcribed,/Users/wenjiechen/Desktop/gemology-kb/library/01_video/【合集】原创设计首饰,,https://www.bilibili.com/video/BV1QEtKeAEY7
